,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수,채널명
6355,더워보이지 않게 채도 다 빼고 데일리 메이크업 💞💞💞 샤넬 화이트오팔 발라보기! 고급스런 블러셔...,https://www.youtube.com/watch?v=ARCMy7ASXjI,11915,2023-07-10,0:16:27,217,엘리
6356,이번 여름 파데 뭐 쓸거야? 고가 브랜드별 지속력 파운데이션 비교! 여러분이 써보신 최고의 지속력 파데는?! (이벤트 당첨자 발표💗),https://www.youtube.com/watch?v=BwY-wRAC6Pk,38745,2023-07-04,0:12:48,607,엘리
6357,"🔥 신상 제품 예쁜애들만 골라왔어요 🔥 로라메르시에, 샹테카이, 라메르, 아워글래스, 발렌티노 뷰티!",https://www.youtube.com/watch?v=MEpdnhGqTh8,16530,2023-06-28,0:21:18,391,엘리
6358,NEW 샤넬 레 베쥬 쿠션에 대한 나의 생각.. 호불호 갈리는 이유는? 겟레디윗미 (저의 새로운 최애 립스틱 공개 💞💞💞),https://www.youtube.com/watch?v=gF-3gXiMveY,17874,2023-06-21,0:17:50,239,엘리
6359,어떤 브랜드가 크림 블러셔를 잘 할까? 제가 애정하는 크림 블러셔 9개 추천 💗,https://www.youtube.com/watch?v=tKecZ5W7lnI,24592,2023-06-15,0:13:49,406,엘리
6360,프라이머와 선크림! 이 순서로 바르세요!!!!!!,https://www.youtube.com/watch?v=MMeu_YRr0IQ,17263,2023-06-12,0:08:38,318,엘리
6361,🏆브랜드 쿠션 다 써봤지만 저의 1위 쿠션은 샹테카이🏆,https://www.youtube.com/watch?v=HiJLXXPU9tc,17005,2023-06-07,0:09:05,307,엘리
6362,샤넬 신상 파데 🔥 워터 틴트랑 뭐가 달라진거지? 레 베쥬 뚜쉬 드 뗑 파운데이션 알아보기!,https://www.youtube.com/watch?v=S2ti0zQmBkg,14996,2023-06-04,0:07:11,237,엘리
6363,스킨케어 추천 🏆제가 10통째 쓴 세럼과 요즘 사랑하는 신상 앰플!! 케어놀로지 4차 마켓 오픈!!!!!! [이벤트💙],https://www.youtube.com/watch?v=gUcz59d4nwI,6547,2023-06-01,0:07:42,145,엘리
6364,여름추천🔥 얇은데 피부표현은 예쁜 파운데이션 TOP4 / 내돈내산,https://www.youtube.com/watch?v=umm2yWkxrC8,22777,2023-05-29,0:07:05,398,엘리
6365,화장 뜰때 꿀팁 4가지 (뷰티 브랜드에서 일하며 배운 팁),https://www.youtube.com/watch?v=nVRMq4d3lnA,12231,2023-05-23,0:11:04,340,엘리
6366,지금 내가 제일 좋아하는 샤넬 TOP3 (=꿀피부 만들어줌 ✨),https://www.youtube.com/watch?v=grRylfXILrU,15414,2023-05-16,0:07:17,297,엘리
6367,내돈내산 샤넬 립스틱 19개 딱 예쁜 애들만 뽑아봄.,https://www.youtube.com/watch?v=GSLmZcX_5mk,32121,2023-05-08,0:12:25,599,엘리
6368,구찌뷰티...고급미 그 자체.. 팔레트 퀄리티 진짜 너무 좋습니다!! 💞 구찌 뷰티 추천템 TOP3,https://www.youtube.com/watch?v=VpPCg8cUQNE,12016,2023-05-04,0:13:11,296,엘리
6369,"에르메스 신상 하이라이터, 구찌 팔레트 스포, 저의 데일리 립 추천 그리고 진짜 예쁜 베이지톤 블러셔 찾음!!!!",https://www.youtube.com/watch?v=T_JgZCl07C0,7616,2023-05-03,0:08:28,231,엘리
6370,💗💗최애 쿠션 등극??!!! 진짜 맑은 쿠션 찾음!!! 4월 추천템 & 새로산 제품으로 겟레디윗미💗💗  (feat. 샹테카이 쿠션),https://www.youtube.com/watch?v=O1FPCcMQCwE,27828,2023-04-24,0:32:39,447,엘리
6371,[전 색상 발색] 샤넬의 립 앤 치크 밤을 샀는데....,https://www.youtube.com/watch?v=GAH4g--jAFk,45694,2023-04-18,0:15:41,477,엘리
6372,🏆쿠션 색상 고민이시죠? 브랜드 별 색상 비교해봅시다!!!,https://www.youtube.com/watch?v=GJzq59-nuT8,24242,2023-04-10,0:08:09,392,엘리
6373,코덕15년차..꿀템🍯 파우치 공개 🔥 + 저의 수정화장법 보여드립니다!!!,https://www.youtube.com/watch?v=lFV74t5s0mY,20807,2023-04-06,0:14:14,448,엘리
6374,구독자님들이 뽑으신 🏆 예쁜 색상 1위 파운데이션 🏆 아르마니 파워패브릭 / 네오누드 멜팅 컬러밤 / 아이틴트 / 립 마에스트로 사틴,https://www.youtube.com/watch?v=SsmjghfWa8I,23610,2023-04-02,0:10:29,415,엘리
6375,메이크업포에버의 NEW HD 스킨 매트 파우더 파운데이션 - 진짜 모공이 잘 메워질까요? + 브랜드에서 협찬받은 새 제품들 테스트,https://www.youtube.com/watch?v=av04xdRvEUA,22671,2023-03-29,0:10:03,382,엘리
6376,파운데이션 색상 고민 많으시죠? 화사해서 유명한 색상들 비교해봐요! /밝은 파데 추천!,https://www.youtube.com/watch?v=L-SvSDeWVg4,23928,2023-03-21,0:10:02,471,엘리
6377,구찌 전 제품♥️ 구찌뷰티에서 선물을 보내주셨어요 😭😭 성덕... 된김에 구찌 추천템 🔥 립발색 보여드립니다!!!!!,https://www.youtube.com/watch?v=nqtVPQZ587s,16292,2023-03-20,0:14:26,315,엘리
6378,[원브랜드] 시슬리 쿠션 VS  파운데이션 반반 비교! 건성 쿠션 추천!!! 🔥,https://www.youtube.com/watch?v=M1pX7bVqLNo,11761,2023-03-17,0:15:09,220,엘리
6379,🏆 15년 동안 파운데이션 모은 저... 제가 추천했던 파데들 정리해드릴게요! 🏆,https://www.youtube.com/watch?v=tgqRThLUYlc,50662,2023-03-13,0:13:44,713,엘리
6380,[4K] 요새 더 핫🔥한 브랜드!!! 이미 예쁜 제품 많은데..자꾸 더 예쁜 제품 만드는 샬롯틸버리.....💗,https://www.youtube.com/watch?v=iM2BnBO7mr8,15282,2023-03-08,0:07:56,287,엘리
6381,진짜 매일매일 하고 다니는 찐 데일리 메이크업 + 2023 메이크업 트렌드를 한스푼 담아...❤️ 2월 엘리 추천템,https://www.youtube.com/watch?v=oHCtyQ1T4ak,22782,2023-03-05,0:23:20,373,엘리
6382,[신상🔥] 드디어 샤넬 르블랑 스프링 컬렉션 보여드립니다!!!!!!!,https://www.youtube.com/watch?v=xbXuUXmvyqo,19185,2023-03-04,0:11:48,413,엘리
6383,좋아하면 얼굴에 다 티나는 저의 명품 쿠션 추천  2023 / 브랜드별 쿠션 특징 🏆,https://www.youtube.com/watch?v=GJcKmfhafv0,56876,2023-02-25,0:10:42,779,엘리
6384,이거 왜 아무도 리뷰 안해??! 이런게 진짜 명품 브랜드입니다... 코덕 필수 브랜드 웨스트맨 아뜰리에!!!!,https://www.youtube.com/watch?v=FdQKsn4Nwf4,16280,2023-02-21,0:16:03,352,엘리
6385,내돈내산 디올 뷰티...🖤 원브랜드 겟레디!!!!!!!,https://www.youtube.com/watch?v=apd5MaFpFV0,44537,2023-02-17,0:21:13,572,엘리
6386,🔥 곧 출시 될 각 브랜드의 신상제품들 소개합니다 🔥 (샤넬 스프링...너...무..예..쁨..) 💸,https://www.youtube.com/watch?v=t3Tx0cadDMA,13450,2023-02-13,0:08:19,321,엘리
6387,피부 안 좋은날 기초 하는법 무편집 + 잡티 자연스럽게 가리기 (컨실러 고정법) 꿀팁!!!! 🍯,https://www.youtube.com/watch?v=Ep5DuvjGkTg,13051,2023-02-10,0:17:57,291,엘리
6388,"바뀐 인생템 공개!! 내돈내산 추천템 보여드립니다 (수블리마지 세럼, 크림 파데 비교)",https://www.youtube.com/watch?v=mIVQ1qa_ddg,22332,2023-02-06,0:09:42,449,엘리
6389,구독자님들이 너무 너무 예쁘다고 꼭 사라고 추천하신 샤넬 하이라이터를 샀어요!!!! + 블러셔 조합 추천,https://www.youtube.com/watch?v=567GU8lSWWM,16923,2023-01-30,0:07:17,333,엘리
6390,겟레디윗미 / 촉촉 광채 메이크업을 위한 제품들 추천... ✨ (비밀 할인코드!!) 건성분들도 촉촉하게!!  오늘은 크림제품만 사용해볼게요 💜 + 크림 블러셔 예쁘게 바르는법,https://www.youtube.com/watch?v=nQfpJglESA0,19306,2023-01-27,0:20:52,352,엘리
6391,매트 끝판왕 !!!!! 디올 포에버 VS 겔랑 빠뤼르 골드 매트 파운데이션 / 둘중에 뭐 살지 알려드릴게요!!!!,https://www.youtube.com/watch?v=coVPPL4MVAg,26965,2023-01-26,0:16:25,379,엘리
6392,🏆 돈 안아까운 명품 브러쉬 11개 🏆 제품 별로 브러쉬 추천해드립니다! / 저의 최애 파운데이션 브러쉬는?!,https://www.youtube.com/watch?v=5Zpar8XbIWo,13171,2023-01-22,0:09:44,330,엘리
6393,"샬롯틸버리 신상 하이라이터 나온김에 비교를 해봤는데... 예쁜 하이라이터 대결 🏆 디올, 맥",https://www.youtube.com/watch?v=FT0DG9d9coM,21979,2023-01-17,0:08:08,386,엘리
6394,[4K] 쿠션 잘하는 브랜드 헤라의 스킨 래디언트 글로우 쿠션 추천!!!!맑은 피부란 이런거죠..?! 제가 픽한 3가지 이유 소개드릴게요 ❤️‍🔥 전색상 발색!,https://www.youtube.com/watch?v=vkY-2wT363c,16155,2023-01-15,0:09:59,230,엘리
6395,컨실러 추천과 자세한 사용법! / 나스 소프트 매트 컨실러 & 샤넬 수블리마지 컨실러,https://www.youtube.com/watch?v=LiiVrXoo0Wo,15742,2023-01-10,0:13:13,336,엘리
6396,뽀아레.. 그렇게 좋다고 해서 직접 구매해봤어요!!!!! / 뽀아레 똉 드 스와 파운데이션,https://www.youtube.com/watch?v=EmwkeUibEVw,15374,2023-01-05,0:12:32,243,엘리
6397,연말정산 🔥 여러분 오래 기다리셨죠?! 저의 최애 제품들 공개합니다!!!!!!!!!!!! / 브랜드 제품,https://www.youtube.com/watch?v=8Nv5kX7yIbg,34155,2023-01-02,0:28:33,656,엘리
6398,"겔랑 매트 파데....💞 와 고퀄리티 제품들 겟레디윗미  (뽀아레, 겔랑 섀도우, 샤넬 선크림, 발렌티노뷰티, 클리오)",https://www.youtube.com/watch?v=m0HDic9aiyY,18349,2022-12-27,0:24:37,292,엘리
6399,엘리픽 올리브영 내돈내산 추천 제품 11개!!!!!!!! 🥰,https://www.youtube.com/watch?v=-hSBDw5eQMI,11018,2022-12-19,0:11:00,270,엘리
6400,"촉촉한 파운데이션 추천!! / 샤넬 수블리마지, 디올 프레스티지, 아르마니 디자이너리프트, 겔랑 빠뤼르 골드, 샤넬 까멜리아",https://www.youtube.com/watch?v=39XmzRqyTQw,41902,2022-12-15,0:08:40,557,엘리
6401,"너무 예뻐...언박싱! 🔥 핑크핑크💗 예쁜 니트랑 자켓 추천! 패션하울 /구찌로퍼, 뽀아레 파운데이션, 발렌티노뷰티 쿠션!!! 청담동 향수 ....😎 웟츠인마이백?!",https://www.youtube.com/watch?v=W_MHcdvWr8M,12033,2022-12-10,0:15:16,271,엘리
6402,NEW 🔥 겔랑 빠뤼르 골드 스킨 파운데이션 -  올해 새로 써본 파데중에 제일 좋은데요?! 이제 하얀 피부도 색상 선택 가능!!!!! 🔥🔥,https://www.youtube.com/watch?v=5Xl-88a9EF8,29538,2022-11-20,0:12:44,331,엘리
6403,💗발렌티노 뷰티💗  케이스도 예쁘고 블러셔도 예쁘고...,https://www.youtube.com/watch?v=GeMPW-NdQg8,6221,2022-11-16,0:02:38,130,엘리
6404,디올 추천템 5 / 내돈내산,https://www.youtube.com/watch?v=runCPUkvtBI,25748,2022-11-13,0:10:30,390,엘리
6405,깔끔하고 시크하고 싶은날..의 25가지 제품들 겟레디윗미🖤 (feat. 새롭게 쓰는 데일리 파데는?),https://www.youtube.com/watch?v=lZLPYZpEUHI,13482,2022-11-07,0:25:28,227,엘리
6406,"언박싱/ 최애 렌즈, 또 샤넬 블러셔, 케라스타즈 추천, 화이트닝 세럼, 스킨 로션 추천, 립 발색",https://www.youtube.com/watch?v=CGc_bjmN5_8,17494,2022-11-04,0:12:56,323,엘리
6407,샤넬 제품 다 써봤는데요.. 🤔 샤넬 제품 30개 추천/비추천 겟레디윗미 💞,https://www.youtube.com/watch?v=3UK08Drpw7k,66086,2022-10-25,0:30:32,777,엘리
6408,NEW 샤넬 수블리마지 컨실러 리뷰,https://www.youtube.com/watch?v=oXMqY3UznE0,16561,2022-10-18,0:08:10,351,엘리
6409,구찌 신상 블러셔 추천!!! ...1등 블러셔 등극?!!!! 💞 진..짜..예..쁨 (feat. 샤넬 나르시스),https://www.youtube.com/watch?v=NuKL0fPYEOI,15834,2022-10-14,0:06:14,299,엘리
6410,제가 얼굴 환해 보이고 싶을때 하는 톤업 베이스 방법 / 내가 생각하는 누런기 제일 잘 잡는 브랜드!,https://www.youtube.com/watch?v=6MshxGUiJUA,13592,2022-10-13,0:08:19,274,엘리
6411,NEW 샤넬 프라이머 그리고 엘리 추천 프라이머 업데이트편!!!! ♥️,https://www.youtube.com/watch?v=ywGYiUh2oHY,28926,2022-10-09,0:14:56,487,엘리
6412,여러분..고퀄 제품이란 이런거죠... ❤️ NEW 엘리 픽 제품으로 겟레디윗미! 나에게 감동을 준 브랜드는?,https://www.youtube.com/watch?v=_EGRVQDOirQ,37786,2022-10-03,0:29:21,639,엘리
6413,매트립=NARS 🔥 NEW 나스 신상 파워 매트 립스틱 첫 인상 리뷰! 9개 팔목 발색 보여드릴게요!!!!,https://www.youtube.com/watch?v=n85VKoe9NIw,19329,2022-09-27,0:03:44,196,엘리
6414,구찌 쿠션 피부 표현 보여드립니다! / 쿠션 바를때 무너짐 안예쁘고 떠 보이는 이유 🔥 feat. 구찌 미스트,https://www.youtube.com/watch?v=pwOC4ieZPrw,19303,2022-09-24,0:07:53,266,엘리
6415,"백화점 제품만 쓰는 엘리가 선택한 파운데이션! 클리오 원브랜드 겟레디윗미 feat. 커버력 지속력 끝판왕 쿠션, 파운데이션 소개!",https://www.youtube.com/watch?v=H8xX6RIlZC8,16391,2022-09-23,0:14:57,238,엘리
6416,진짜 잘 썼다!!! 브랜드 화장품 내돈내산 공병 리뷰/ 재구매 의사??! 갈아탄 제품 업데이트 🤔 향수!,https://www.youtube.com/watch?v=lGWrve9h8xU,23980,2022-09-20,0:16:18,466,엘리
6417,"이런게 예쁜 피부 표현이죠..! 🔥지속력, 무너짐 예쁘게 바르는법 알려드릴게요🔥 feat. 스패츌라 사용법 / 헤라 실키 스테이 파운데이션",https://www.youtube.com/watch?v=EKSQSDAoWsI,19518,2022-09-17,0:11:09,227,엘리
6418,"로즈 베이지 색조 레이어 ❤️ 엘리픽 가을 블러셔와 립 /샤넬 쥬 꽁뜨라스뜨 440, 나스 배드걸, 다어달리아 플레져, 로라메르시에 로라",https://www.youtube.com/watch?v=9KjvttM632k,10394,2022-09-14,0:03:17,205,엘리
6419,[근황토크] 혼자 화장하기 심심해서 급 켜본 아이폰 카메라 🤔 한국 올 때 챙겨온 제품들 보여드릴게요!,https://www.youtube.com/watch?v=Y3JZ8NY5BHk,10874,2022-09-12,0:07:45,222,엘리
6420,[이벤트] 아르마니 파운데이션 궁금증 해소!! 🔥/ 디자이너 리프트 & 파워 패브릭+ 전 색상 발색!  feat. 엘리 아르마니 직원썰 🤔,https://www.youtube.com/watch?v=Qe6dzCVsOM8,59604,2022-09-09,0:14:38,689,엘리
6421,요즘 푹 빠진 내돈내산 제품 7개 추천!! 그리고 기다리셨던 샤넬 트위드 섀도우 발색 feat. 라프레리 파운데이션 /엘리,https://www.youtube.com/watch?v=Brxn6cOH8FE,31586,2022-09-06,0:20:12,487,엘리
6422,"왓츠인마이백? ❤️‍🔥 몸매 관리중? 식단 보여드릴게요! 요즘 좋아하는 코디, 샤넬 베이스, 쇼핑까지 🙏🏻",https://www.youtube.com/watch?v=6Qg9fL5rofU,10299,2022-08-25,0:16:40,229,엘리
6423,이벤트🔥 사랑많이 받아서 3번째 프로모션!!!! 제가 진짜 추천할수있는 리블루 클렌징 듀오 + 저의 인생 기초템들 프로모션!! 이번에 쟁이세요 여러분 💙💙,https://www.youtube.com/watch?v=U3rQGzHe_us,6884,2022-08-21,0:07:19,164,엘리
6424,"나가려고 준비하다가 급 카메라 킨 겟레디윗미 🥳 샤넬 레베쥬 팔레트 - 미디엄, 지방시 립, 핑크 블러셔 3개",https://www.youtube.com/watch?v=I5g5oVg2lMk,20090,2022-08-16,0:12:26,345,엘리
6425,"🔥🔥요즘 핫한 뷰티 디바이스 -포레오 루나3 플러스, ZIIP, 메디큐브 유쎄라 딥샷, 보탬큐브, 뉴스킨 갈바닉",https://www.youtube.com/watch?v=QGachJhWB6A,36734,2022-08-14,0:15:48,374,엘리
6426,샤넬 블러셔 내장 브러쉬로 물먹이듯 예쁘게 바르는법 (feat. 발색이 잘 안될때),https://www.youtube.com/watch?v=EVaFHL2vkGw,10454,2022-08-12,0:03:34,286,엘리
6427,"언박싱/ ❤️‍🔥신상 샤넬 베이스, 나의 새로운 향수 픽, 구찌 쿠션 진짜 너무 좋음.. 유쎄라 딥샷도 샀어요 ❤️‍🔥❤️‍🔥❤️‍🔥",https://www.youtube.com/watch?v=iaBjcTjj4HI,26701,2022-08-07,0:16:41,515,엘리
6428,겟레디윗미/ 지방시 프리즘 매트 파운데이션 표현좀 보세요 여러분.. 살수밖에 없는 샤넬 립 조합 🔥 예쁜제품 옆에 예쁜제품...💞,https://www.youtube.com/watch?v=nj6QeY31KsM,27527,2022-08-04,0:39:56,561,엘리
6429,"[161cm 69kg] 힙한 건 싫어? 🍁통통녀의 깔끔, 단정 가을 찐데일리 룩북🍁 66, 77, 88사이즈 l outfits l 통통코디 l 빅사이즈코디",https://www.youtube.com/watch?v=LKwHKxpw4po,19352,2023-08-30,0:07:39,376,엘피디
6430,벌써 가을? 🤎69kg 통통녀는 가을에 뭐 입어?🤎 데일리룩 l 개강룩 l 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디,https://www.youtube.com/watch?v=YLe6jNt2aUg,21219,2023-08-26,0:08:18,307,엘피디
6431,"69kg는 평소에 뭐 입어? 통통녀 패션 유튜버가 찐으로 입은 베트남 일주일 ootd 모음🪂🏎️  패러세일링, 사막투어, 나트랑 vlog #66사이즈 #77사이즈 #통통녀",https://www.youtube.com/watch?v=T_9DVdd4qHM,12684,2023-08-24,0:24:49,213,엘피디
6432,살쪄서 속상해? 군살 싹 커버하는 🌴통통녀 긴팔+가을까지 데일리룩 모음🤎 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디,https://www.youtube.com/watch?v=abhxGEfF-N8,21574,2023-08-18,0:08:57,300,엘피디
6433,통통녀 하비 VS 상비 청바지 7가지 체형별로 입어봤다👖 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디,https://www.youtube.com/watch?v=H9xv0k0XqPg,24192,2023-08-12,0:09:15,283,엘피디
6434,"[161cm 69kg] 통통녀 3만원 이하 셋업만 입어보기! 괜찮을까? (미쳤다..❤️) l 66, 77, 88사이즈 l outfits l 통통코디 l 빅사이즈코디",https://www.youtube.com/watch?v=z5peLfulu9o,33822,2023-08-04,0:10:28,467,엘피디
6435,뱃살 많은 통통이는 뭐 입지? 💙69kg 여름-가을까지 잘 입을 코디 룩북💙 여름 긴팔템 l 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디 #체형커버,https://www.youtube.com/watch?v=WZ-jpqUnS1c,30782,2023-08-01,0:08:26,375,엘피디
6436,[161cm 69kg] 통통녀 1만원대 제품만 20가지 입어봤다 괜찮을까? 💜역대급 코디💜 빅사이즈 패션 하울 l 66사이즈 l 77사이즈 l outfits l 통통코디,https://www.youtube.com/watch?v=DAAIoQdKuiw,31309,2023-07-29,0:15:37,430,엘피디
6437,뱃살이 고민이야? 69kg 통통녀 💖-5kg 말라보이는 코디룩💖 여름 룩북 l 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디,https://www.youtube.com/watch?v=2XJ9ICLD0dM,29360,2023-07-26,0:08:33,353,엘피디
6438,거울만 보면 속상해? 무조건 몸매보정 해주는 👕통통녀 여름 데일리룩💙 믿어봐! 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디,https://www.youtube.com/watch?v=MUGZhlA_5P4,39448,2023-07-21,0:08:33,522,엘피디
6439,뱃살 많은데 여름에 뭐 입지? ☀️기본템으로만 꾸몄는데 예쁜 데일리룩☀️ 66사이즈 l 77사이즈 l outfits l 통통코디 l 빅사이즈코디 #체형커버,https://www.youtube.com/watch?v=Fu1PPXjm2DQ,23743,2023-07-19,0:07:48,308,엘피디
6440,"요즘 뭐 입고 다녀? 핏블리쌤, 흠뻑쇼💦 69kg 패션 유튜버의 여름 데일리 룩북💖 리본 머리 하는 법🎀 일주일동안 입은 옷 ootd vlog #66사이즈 #77사이즈 #통통녀",https://www.youtube.com/watch?v=ZfhCwnUwFOs,34051,2023-07-15,0:22:11,471,엘피디
6441,"161cm 69kg 여름엔 원피스지!! 👗통통녀도 여신되는 여행 룩북, 롱원피스룩🏝 66사이즈 l 77사이즈 l 통통코디 #통통녀 #룩북 #빅사이즈",https://www.youtube.com/watch?v=xwsOVHPkC80,23537,2023-07-11,0:08:21,354,엘피디
6442,"(선물🎁) “어디서 샀어?” 본 사람마다 물어보는 존예 인생 운동복 추천❤️ 통통녀 래쉬가드, 워터레깅스, 집업까지 물놀이도 한방에💦 l 60% 할인 l 헬스장 코디 #통통코디",https://www.youtube.com/watch?v=Q62iHd6QJZQ,21928,2023-07-07,0:12:11,361,엘피디
