,Unnamed: 0,유투버,월,연도,평균 조회수,평균 영상 좋아요 수,영상개수,구독자,구독자 성장율,감성점수,평균_영상간격,null_지속,충성시청자_비율,구독자점수,조회수점수,충성도점수
2076,2076,연선yeonsun,5,2023,1072.75,4.5,4,10200.0,1.02,0.9919079542160034,6.666666666666667,0,0.0,3.0,3.0,2.0
2077,2077,연선yeonsun,6,2023,1501.0,3.0,1,10100.0,0.9901960784313726,,,1,,3.0,3.0,0.0
2078,2078,연선yeonsun,7,2023,1310.5,7.75,4,10100.0,1.0,0.7915514707565308,7.333333333333333,0,0.0,3.0,3.0,2.0
2079,2079,연선yeonsun,8,2023,1280.714285714286,7.428571428571429,7,10100.0,1.0,0.5386549830436707,4.833333333333333,0,0.0,3.0,3.0,2.0
2080,2080,예리네일yerinails,8,2022,11972.0,322.5,2,51200.0,1.0078740157480317,0.5671545000909601,12.0,0,0.1935483870967742,9.0,9.0,8.0
2081,2081,예리네일yerinails,9,2022,6802.0,215.0,1,51200.0,1.0,0.5173667803406715,,1,0.0,9.0,6.0,2.0
2082,2082,예리네일yerinails,10,2022,9125.0,428.0,2,51400.0,1.00390625,0.4789896458387375,19.0,0,0.081081081081081,9.0,9.0,4.0
2083,2083,예리네일yerinails,11,2022,16693.0,634.0,1,51900.0,1.009727626459144,0.5785219815644351,,1,0.0,9.0,12.0,2.0
2084,2084,예리네일yerinails,12,2022,3824.0,131.5,2,52100.0,1.0038535645472062,0.5528481120758868,0.0,0,0.0,9.0,6.0,2.0
2085,2085,예리네일yerinails,1,2023,,,0,52200.0,1.0019193857965452,,,1,,9.0,0.0,0.0
2086,2086,예리네일yerinails,2,2023,2111.0,40.0,1,52200.0,1.0,0.695554236570994,,2,0.0,9.0,3.0,2.0
2087,2087,예리네일yerinails,3,2023,,,0,52100.0,0.9980842911877394,,,3,,9.0,0.0,0.0
2088,2088,예리네일yerinails,4,2023,,,0,52100.0,1.0,,,4,,9.0,0.0,0.0
2089,2089,예리네일yerinails,5,2023,,,0,52100.0,1.0,,,5,,9.0,0.0,0.0
2090,2090,예리네일yerinails,6,2023,3102.0,94.5,2,52000.0,0.9980806142034548,0.4844461198036487,0.0,0,0.1,9.0,6.0,4.0
2091,2091,예리네일yerinails,7,2023,,,0,52000.0,1.0,,,1,,9.0,0.0,0.0
2092,2092,예리네일yerinails,8,2023,,,0,51900.0,0.9980769230769232,,,2,,9.0,0.0,0.0
2093,2093,예순이,8,2022,11666.33333333333,87.33333333333333,6,8680.0,1.0272189349112426,0.734702875541181,5.4,0,0.1428571428571428,3.0,9.0,6.0
2094,2094,예순이,9,2022,4807.8,78.8,5,9020.0,1.0391705069124424,0.6352147766285472,6.0,0,0.2941176470588235,3.0,6.0,8.0
2095,2095,예순이,10,2022,6373.5,93.5,4,9730.0,1.0787139689578713,0.7912138571490103,8.333333333333334,0,0.2121212121212121,3.0,6.0,8.0
2096,2096,예순이,11,2022,3620.333333333333,68.33333333333333,3,10500.0,1.079136690647482,0.8021491777778852,5.0,0,0.2131147540983606,3.0,6.0,8.0
2097,2097,예순이,12,2022,6039.75,87.75,4,10700.0,1.019047619047619,0.741566097491408,9.666666666666666,0,0.2,3.0,6.0,8.0
2098,2098,예순이,1,2023,8244.666666666666,103.3333333333333,3,11100.0,1.0373831775700937,0.7768375560127455,7.5,0,0.3571428571428571,3.0,9.0,10.0
2099,2099,예순이,2,2023,5413.5,67.5,2,11800.0,1.063063063063063,0.6708104170339052,21.0,0,0.0615384615384615,3.0,6.0,4.0
2100,2100,예순이,3,2023,5325.5,70.5,2,12200.0,1.0338983050847457,0.63626280815705,16.0,0,0.1666666666666666,3.0,6.0,8.0
2101,2101,예순이,4,2023,7782.5,109.0,4,12500.0,1.024590163934426,0.6672830926335376,8.666666666666666,0,0.1772151898734177,6.0,9.0,8.0
2102,2102,예순이,5,2023,4105.5,77.0,2,12700.0,1.016,0.7317720450169547,17.0,0,0.0476190476190476,6.0,6.0,4.0
2103,2103,예순이,6,2023,7045.5,93.0,2,12800.0,1.0078740157480317,0.8540279519828883,18.0,0,0.0641025641025641,6.0,6.0,4.0
2104,2104,예순이,7,2023,2310.0,39.0,3,12800.0,1.0,0.6935503395164714,7.5,0,0.1702127659574468,6.0,3.0,8.0
2105,2105,예순이,8,2023,2273.5,35.06623531466514,2,12800.0,1.0,0.7527418413862067,5.0,0,0.0337078651685393,6.0,3.0,2.0
2106,2106,예스럽다,8,2022,,,0,1050.0,1.0606060606060606,,,2,,10.0,0.0,0.0
2107,2107,예스럽다,9,2022,,,0,1050.0,1.0,,,3,,10.0,0.0,0.0
2108,2108,예스럽다,10,2022,,,0,1060.0,1.0095238095238095,,,4,,3.0,0.0,0.0
2109,2109,예스럽다,11,2022,,,0,1060.0,1.0,,,5,,3.0,0.0,0.0
2110,2110,예스럽다,12,2022,1544.0,7.0,1,1060.0,1.0,0.8179629445075989,,6,0.0,3.0,3.0,2.0
2111,2111,예스럽다,1,2023,831.0,7.0,1,1060.0,1.0,0.6326820328831673,,7,0.0,3.0,3.0,2.0
2112,2112,예스럽다,2,2023,,,0,1060.0,1.0,,,8,,3.0,0.0,0.0
2113,2113,예스럽다,3,2023,,,0,1050.0,0.9905660377358492,,,9,,10.0,0.0,0.0
2114,2114,예스럽다,4,2023,,,0,1050.0,1.0,,,10,,10.0,0.0,0.0
2115,2115,예스럽다,5,2023,,,0,1050.0,1.0,,,11,,10.0,0.0,0.0
2116,2116,예스럽다,6,2023,,,0,1050.0,1.0,,,12,,10.0,0.0,0.0
2117,2117,예스럽다,7,2023,,,0,1050.0,1.0,,,13,,10.0,0.0,0.0
2118,2118,예스럽다,8,2023,,,0,1040.0,0.9904761904761904,,,14,,10.0,0.0,0.0
2119,2119,예영이예영,8,2022,47276.0,1186.8,5,23400.0,1.0263157894736843,0.7528420230822253,5.25,0,0.0558375634517766,6.0,15.0,4.0
2120,2120,예영이예영,9,2022,48046.75,1093.5,4,24300.0,1.0384615384615383,0.7357242781520374,9.333333333333334,0,0.0573248407643312,6.0,15.0,4.0
2121,2121,예영이예영,10,2022,48932.33333333334,1116.0,3,25200.0,1.037037037037037,0.7315081146735589,10.5,0,0.0408163265306122,6.0,15.0,2.0
2122,2122,예영이예영,11,2022,23862.5,591.25,4,25900.0,1.0277777777777777,0.6510633119029702,7.0,0,0.0,6.0,12.0,2.0
2123,2123,예영이예영,12,2022,25642.25,406.75,4,26700.0,1.0308880308880308,0.5333709704163906,7.0,0,0.0843373493975903,6.0,12.0,4.0
2124,2124,예영이예영,1,2023,108461.0,2552.0,2,27800.0,1.0411985018726593,0.8586413829910512,7.0,0,0.0357142857142857,6.0,15.0,2.0
2125,2125,예영이예영,2,2023,93046.25,2963.0,4,29600.0,1.064748201438849,0.7787905550929485,7.0,0,0.0428571428571428,6.0,15.0,2.0
2126,2126,예영이예영,3,2023,30768.4,856.4,5,31200.0,1.054054054054054,0.6773817313684,7.0,0,0.0842696629213483,6.0,12.0,4.0
2127,2127,예영이예영,4,2023,28443.66666666667,394.3333333333333,3,32800.0,1.051282051282051,0.7531429069419192,9.0,0,0.0535714285714285,6.0,12.0,4.0
2128,2128,예영이예영,5,2023,17114.33333333333,482.3333333333333,3,33800.0,1.0304878048780488,0.7142077299565415,10.5,0,0.0206185567010309,6.0,12.0,2.0
2129,2129,예영이예영,6,2023,12724.0,332.25,4,34900.0,1.032544378698225,0.7326164202413697,9.333333333333334,0,0.0701754385964912,6.0,9.0,4.0
2130,2130,예영이예영,7,2023,15326.5,579.5,2,36000.0,1.0315186246418335,0.6670059862660198,7.0,0,0.0425531914893617,6.0,9.0,2.0
2131,2131,예영이예영,8,2023,4469.666666666667,129.3333333333333,3,36900.0,1.025,0.4755410944795333,7.0,0,0.1379310344827586,6.0,6.0,6.0
2132,2132,오자Oza,8,2022,13806.33333333333,316.0,3,72500.0,0.9945130315500684,0.7976942297114369,9.0,0,0.0701754385964912,9.0,9.0,4.0
2133,2133,오자Oza,9,2022,18701.0,401.3333333333333,3,72500.0,1.0,0.7317463753620783,6.5,0,0.2181818181818181,9.0,12.0,8.0
2134,2134,오자Oza,10,2022,166127.5714285714,2414.714285714286,7,74600.0,1.0289655172413794,0.6995735901856007,4.666666666666667,0,0.0886075949367088,9.0,15.0,4.0
2135,2135,오자Oza,11,2022,44632.625,747.625,8,85700.0,1.148793565683646,0.7931669965061233,2.714285714285714,0,0.2032520325203252,9.0,15.0,8.0
2136,2136,오자Oza,12,2022,63117.3,1088.6,10,87200.0,1.017502917152859,0.8094215761437247,3.111111111111111,0,0.157314629258517,9.0,15.0,8.0
2137,2137,오자Oza,1,2023,141787.0,1582.0,4,92400.0,1.0596330275229358,0.7852996150578805,6.666666666666667,0,0.0728476821192053,12.0,15.0,4.0
2138,2138,오자Oza,2,2023,155093.875,1848.375,8,105000.0,1.1363636363636365,0.7928312032130542,3.428571428571428,0,0.1528077753779697,12.0,15.0,6.0
2139,2139,오자Oza,3,2023,56432.16666666666,849.3333333333334,6,118000.0,1.1238095238095238,0.8627511542808455,4.2,0,0.1404293381037567,12.0,15.0,6.0
2140,2140,오자Oza,4,2023,47616.27272727273,836.3636363636364,11,120000.0,1.0169491525423728,0.8034150988154678,2.4,0,0.2330640149160969,12.0,15.0,8.0
2141,2141,오자Oza,5,2023,49684.0,718.8571428571429,7,120000.0,1.0,0.7825292824081902,3.5,0,0.1653363740022805,12.0,15.0,8.0
2142,2142,오자Oza,6,2023,99362.33333333331,1361.666666666667,6,122000.0,1.0166666666666666,0.7814827078332068,3.0,0,0.2429022082018927,12.0,15.0,8.0
2143,2143,오자Oza,7,2023,82452.42857142857,1043.571428571429,7,124000.0,1.0163934426229508,0.7588158726256135,3.333333333333333,0,0.1696869851729819,12.0,15.0,8.0
2144,2144,오자Oza,8,2023,51462.66666666666,627.3333333333334,3,124000.0,1.0,0.6206103805539761,10.5,0,0.1407035175879397,12.0,15.0,6.0
2145,2145,옥뷰티,8,2022,86045.0,1306.0,1,163000.0,1.0061728395061729,0.6886905995355982,,3,0.0547945205479452,12.0,15.0,4.0
2146,2146,옥뷰티,9,2022,68598.0,1425.0,1,164000.0,1.0061349693251531,0.6455330651155428,,4,0.0,12.0,15.0,2.0
2147,2147,옥뷰티,10,2022,,,0,164000.0,1.0,,,5,,12.0,0.0,0.0
2148,2148,옥뷰티,11,2022,,,0,165000.0,1.0060975609756098,,,6,,12.0,0.0,0.0
2149,2149,옥뷰티,12,2022,46701.0,1030.0,1,165000.0,1.0,0.5706709579584447,,7,0.0333333333333333,12.0,15.0,2.0
2150,2150,옥뷰티,1,2023,48070.0,698.0,1,166000.0,1.006060606060606,0.4719942406467769,,8,0.0,12.0,15.0,2.0
2151,2151,옥뷰티,2,2023,41123.5,656.0,2,167000.0,1.0060240963855422,0.4137134128668826,8.0,0,0.03125,12.0,15.0,2.0
2152,2152,옥뷰티,3,2023,360573.0,11814.0,1,168000.0,1.0059880239520955,0.6164710770200746,,1,0.0371621621621621,12.0,15.0,2.0
2153,2153,옥뷰티,4,2023,,,0,169000.0,1.005952380952381,,,2,,12.0,0.0,0.0
2154,2154,옥뷰티,5,2023,,,0,170000.0,1.0059171597633136,,,3,,12.0,0.0,0.0
2155,2155,옥뷰티,6,2023,,,0,170000.0,1.0,,,4,,12.0,0.0,0.0
2156,2156,옥뷰티,7,2023,,,0,170000.0,1.0,,,5,,12.0,0.0,0.0
2157,2157,옥뷰티,8,2023,,,0,170000.0,1.0,,,6,,12.0,0.0,0.0
2158,2158,온리원서의,8,2022,16155.75,342.75,4,28200.0,1.00355871886121,0.781861221838382,7.0,0,0.073170731707317,6.0,12.0,4.0
2159,2159,온리원서의,9,2022,5067.666666666667,144.6666666666667,3,28500.0,1.0106382978723405,0.555457258453736,10.5,0,0.08,6.0,6.0,4.0
2160,2160,온리원서의,10,2022,10950.66666666667,197.3333333333333,3,28700.0,1.0070175438596491,0.7271019018169017,10.5,0,0.0357142857142857,6.0,9.0,2.0
2161,2161,온리원서의,11,2022,5481.25,98.25,4,28800.0,1.0034843205574913,0.6147611804728238,7.0,0,0.0555555555555555,6.0,6.0,4.0
2162,2162,온리원서의,12,2022,45657.0,1684.333333333333,3,29100.0,1.0104166666666667,0.7328114080820265,8.0,0,0.0777777777777777,6.0,15.0,4.0
2163,2163,온리원서의,1,2023,147636.0,3399.75,4,29800.0,1.024054982817869,0.78916522551847,7.333333333333333,0,0.0559006211180124,6.0,15.0,4.0
2164,2164,온리원서의,2,2023,201853.25,5415.0,4,34300.0,1.151006711409396,0.7859543858675646,7.0,0,0.0348583877995642,6.0,15.0,2.0
2165,2165,온리원서의,3,2023,30323.0,935.0,2,41300.0,1.2040816326530612,0.7595701956922568,11.0,0,0.1492537313432835,9.0,12.0,6.0
2166,2166,온리원서의,4,2023,16801.0,311.6,5,42800.0,1.036319612590799,0.647915005097239,7.0,0,0.0941176470588235,9.0,12.0,4.0
2167,2167,온리원서의,5,2023,9011.75,169.75,4,44200.0,1.0327102803738315,0.3672984078461426,7.0,0,0.0625,9.0,9.0,4.0
2168,2168,온리원서의,6,2023,4659.666666666667,77.66666666666667,3,45000.0,1.0180995475113122,0.5294202864170074,11.0,0,0.0714285714285714,9.0,6.0,4.0
2169,2169,온리원서의,7,2023,9267.6,120.6,5,45800.0,1.0177777777777777,0.7073768274688021,7.0,0,0.1041666666666666,9.0,9.0,6.0
2170,2170,온리원서의,8,2023,4096.25,84.75,4,46400.0,1.0131004366812226,0.5301714423349349,6.333333333333333,0,0.0476190476190476,9.0,6.0,4.0
2171,2171,올니드,8,2022,11761.0,235.0,1,20100.0,1.0151515151515151,0.5811847419508042,,1,0.0,6.0,9.0,2.0
2172,2172,올니드,9,2022,24383.5,247.5,2,20200.0,1.0049751243781095,0.5713339949598407,15.0,0,0.0434782608695652,6.0,12.0,2.0
2173,2173,올니드,10,2022,7550.0,374.0,1,20400.0,1.00990099009901,0.7809449661661078,,1,0.0130434782608695,6.0,9.0,2.0
2174,2174,올니드,11,2022,22845.0,254.0,1,20400.0,1.0,0.5439536408374184,,2,0.0,6.0,12.0,2.0
2175,2175,올니드,12,2022,,,0,20400.0,1.0,,,3,,6.0,0.0,0.0
2176,2176,올니드,1,2023,,,0,20600.0,1.0098039215686274,,,4,,6.0,0.0,0.0
2177,2177,올니드,2,2023,,,0,20700.0,1.0048543689320388,,,5,,6.0,0.0,0.0
2178,2178,올니드,3,2023,19201.0,198.0,1,20700.0,1.0,0.607348815627294,,6,0.04,6.0,12.0,2.0
2179,2179,올니드,4,2023,,,0,20700.0,1.0,,,7,,6.0,0.0,0.0
2180,2180,올니드,5,2023,,,0,20700.0,1.0,,,8,,6.0,0.0,0.0
2181,2181,올니드,6,2023,,,0,20600.0,0.9951690821256038,,,9,,6.0,0.0,0.0
2182,2182,올니드,7,2023,,,0,20500.0,0.9951456310679612,,,10,,6.0,0.0,0.0
2183,2183,올니드,8,2023,2409.0,80.0,1,20500.0,1.0,0.5594465153084861,,11,0.0303030303030303,6.0,3.0,2.0
2184,2184,와디의 신발장,8,2022,41319.72727272727,465.0,11,245000.0,1.012396694214876,0.6641751084838469,2.636363636363636,0,0.0994475138121546,15.0,15.0,4.0
2185,2185,와디의 신발장,9,2022,23528.375,296.0625,16,245000.0,1.0,0.6199661550441912,1.933333333333333,0,0.115079365079365,15.0,12.0,6.0
2186,2186,와디의 신발장,10,2022,22106.27272727273,294.9090909090909,11,246000.0,1.0040816326530613,0.6910968235360736,2.3,0,0.09765625,15.0,12.0,4.0
2187,2187,와디의 신발장,11,2022,29390.66666666667,398.2,15,246000.0,1.0,0.679449757382431,1.642857142857143,0,0.1175213675213675,15.0,12.0,6.0
2188,2188,와디의 신발장,12,2022,26007.57894736842,372.578947368421,19,248000.0,1.008130081300813,0.5794797528457256,1.611111111111111,0,0.0842332613390928,15.0,12.0,4.0
2189,2189,와디의 신발장,1,2023,23758.63157894737,329.421052631579,19,250000.0,1.0080645161290325,0.6564700152823882,1.611111111111111,0,0.0957613814756671,15.0,12.0,4.0
2190,2190,와디의 신발장,2,2023,34652.66666666666,402.1111111111111,9,252000.0,1.008,0.5056339877362913,3.25,0,0.1049382716049382,15.0,15.0,6.0
2191,2191,와디의 신발장,3,2023,39997.3076923077,533.0769230769231,13,255000.0,1.011904761904762,0.5979019992393136,2.416666666666667,0,0.1198910081743869,15.0,15.0,6.0
2192,2192,와디의 신발장,4,2023,21425.5625,301.4375,16,256000.0,1.003921568627451,0.6355812211143334,1.866666666666667,0,0.1507633587786259,15.0,12.0,6.0
2193,2193,와디의 신발장,5,2023,56351.38461538462,747.6923076923077,13,259000.0,1.01171875,0.5156228703682129,2.416666666666667,0,0.1044776119402985,15.0,15.0,6.0
2194,2194,와디의 신발장,6,2023,18981.76923076923,323.5384615384615,13,261000.0,1.0077220077220077,0.6618901309895087,2.166666666666667,0,0.1310975609756097,15.0,12.0,6.0
2195,2195,와디의 신발장,7,2023,15517.36363636364,283.5454545454546,11,261000.0,1.0,0.608933210159543,2.7,0,0.0930232558139534,15.0,9.0,4.0
2196,2196,와디의 신발장,8,2023,34224.53846153846,403.0769230769231,13,262000.0,1.003831417624521,0.60077198795093,2.333333333333333,0,0.0769230769230769,15.0,15.0,4.0
2197,2197,욘조yonzo,8,2022,6277.428571428572,43.57142857142857,7,122000.0,1.0,0.6233244911885597,3.833333333333333,0,0.1470588235294117,12.0,6.0,6.0
2198,2198,욘조yonzo,9,2022,6327.0,71.0,6,121000.0,0.9918032786885246,0.639421368246951,5.2,0,0.0760869565217391,12.0,6.0,4.0
2199,2199,욘조yonzo,10,2022,5267.714285714285,38.0,7,121000.0,1.0,0.5895026078318605,4.833333333333333,0,0.1034482758620689,12.0,6.0,6.0
2200,2200,욘조yonzo,11,2022,3989.428571428572,27.57142857142857,7,121000.0,1.0,0.7082557856422109,3.833333333333333,0,0.075,12.0,6.0,4.0
2201,2201,욘조yonzo,12,2022,2511.0,21.2,5,120000.0,0.9917355371900828,0.4941444686717457,4.75,0,0.2272727272727272,12.0,3.0,8.0
2202,2202,욘조yonzo,1,2023,2775.666666666667,29.0,3,120000.0,1.0,0.7217670977115631,10.0,0,0.1,12.0,6.0,4.0
2203,2203,욘조yonzo,2,2023,3231.0,29.0,5,120000.0,1.0,0.6275421947240829,4.5,0,0.0833333333333333,12.0,6.0,4.0
2204,2204,욘조yonzo,3,2023,3190.0,23.2,5,120000.0,1.0,0.4919638075611808,5.75,0,0.08,12.0,6.0,4.0
2205,2205,욘조yonzo,4,2023,2858.333333333333,22.66666666666667,3,119000.0,0.9916666666666668,0.488023997417518,11.0,0,0.0,12.0,6.0,2.0
2206,2206,욘조yonzo,5,2023,2638.333333333333,24.0,6,119000.0,1.0,0.554333129236775,5.4,0,0.2,12.0,3.0,8.0
2207,2207,욘조yonzo,6,2023,4418.375,29.0,8,119000.0,1.0,0.6671398059796478,3.571428571428572,0,0.1666666666666666,12.0,6.0,8.0
2208,2208,욘조yonzo,7,2023,2145.571428571428,22.28571428571428,7,119000.0,1.0,0.8014916049746367,4.0,0,0.217391304347826,12.0,3.0,8.0
2209,2209,욘조yonzo,8,2023,1830.875,18.25,8,118000.0,0.9915966386554622,0.6472735250297981,4.0,0,0.28,12.0,3.0,8.0
2210,2210,우린,8,2022,59038.2,931.0,5,332000.0,0.996996996996997,0.7424946341919683,2.75,0,0.1555977229601518,15.0,15.0,8.0
2211,2211,우린,9,2022,63399.25,854.0,4,332000.0,1.0,0.8404653898501329,6.666666666666667,0,0.1594827586206896,15.0,15.0,8.0
2212,2212,우린,10,2022,118541.5,1517.0,4,331000.0,0.9969879518072288,0.7489317292897919,3.0,0,0.0666666666666666,15.0,15.0,4.0
2213,2213,우린,11,2022,49092.42857142857,738.0,7,331000.0,1.0,0.8176376106317151,4.0,0,0.139751552795031,15.0,15.0,6.0
2214,2214,우린,12,2022,35094.42857142857,704.3809523809524,21,329000.0,0.9939577039274924,0.8568561742497498,1.45,0,0.310657596371882,15.0,15.0,10.0
2215,2215,우린,1,2023,41930.66666666666,756.4444444444445,9,327000.0,0.993920972644377,0.8347121670709124,3.5,0,0.1627725856697819,15.0,15.0,8.0
2216,2216,우린,2,2023,63058.66666666666,983.4444444444443,9,327000.0,1.0,0.8471141641061005,2.75,0,0.1898954703832752,15.0,15.0,8.0
2217,2217,우린,3,2023,58223.0,838.8571428571429,7,327000.0,1.0,0.8226079690368804,4.166666666666667,0,0.1352885525070955,15.0,15.0,6.0
2218,2218,우린,4,2023,61116.875,876.875,8,327000.0,1.0,0.7833180295211832,3.857142857142857,0,0.1486810551558753,15.0,15.0,6.0
2219,2219,우린,5,2023,64404.0,957.5555555555557,9,327000.0,1.0,0.7376658574326683,3.5,0,0.1329211746522411,15.0,15.0,6.0
2220,2220,우린,6,2023,60839.83333333334,838.8333333333334,6,327000.0,1.0,0.8072812068295645,4.8,0,0.1433566433566433,15.0,15.0,6.0
2221,2221,우린,7,2023,43967.0,563.2857142857143,7,326000.0,0.9969418960244648,0.7326486221775604,4.0,0,0.1771217712177121,15.0,15.0,8.0
2222,2222,우린,8,2023,36157.25,590.75,8,325000.0,0.9969325153374232,0.8243757065250558,3.714285714285714,0,0.1574585635359116,15.0,15.0,8.0
2223,2223,웨이채널,8,2022,32419.25,509.25,4,177000.0,1.005681818181818,0.614428873961432,9.0,0,0.175,12.0,12.0,8.0
2224,2224,웨이채널,9,2022,29640.8,443.8,5,177000.0,1.0,0.724379355708758,6.25,0,0.1629629629629629,12.0,12.0,8.0
2225,2225,웨이채널,10,2022,30597.0,490.3333333333333,3,177000.0,1.0,0.5637327088332325,11.0,0,0.2619047619047619,12.0,12.0,8.0
2226,2226,웨이채널,11,2022,30797.4,486.6,5,177000.0,1.0,0.7978474932036015,5.0,0,0.1666666666666666,12.0,12.0,8.0
2227,2227,웨이채널,12,2022,81314.25,953.5,4,178000.0,1.0056497175141244,0.80181492547631,4.666666666666667,0,0.1428571428571428,12.0,15.0,6.0
2228,2228,웨이채널,1,2023,76472.66666666667,1103.666666666667,3,178000.0,1.0,0.6756637484234359,10.0,0,0.2,12.0,15.0,8.0
2229,2229,웨이채널,2,2023,83120.66666666667,1160.333333333333,3,179000.0,1.0056179775280898,0.6880970508347415,9.5,0,0.1030927835051546,12.0,15.0,6.0
2230,2230,웨이채널,3,2023,74231.75,955.25,4,181000.0,1.011173184357542,0.7970527537505735,5.666666666666667,0,0.0833333333333333,12.0,15.0,4.0
2231,2231,웨이채널,4,2023,38896.33333333334,764.6666666666666,6,183000.0,1.011049723756906,0.5856784619546834,4.0,0,0.1478260869565217,12.0,15.0,6.0
2232,2232,웨이채널,5,2023,42081.0,570.6,5,184000.0,1.005464480874317,0.4681810641288757,4.75,0,0.1147540983606557,12.0,15.0,6.0
2233,2233,웨이채널,6,2023,24274.16666666667,319.1666666666667,6,184000.0,1.0,0.6450165316170338,5.4,0,0.2345679012345679,12.0,12.0,8.0
2234,2234,웨이채널,7,2023,24964.5,428.0,2,185000.0,1.0054347826086956,0.5351833872657885,12.0,0,0.0789473684210526,12.0,12.0,4.0
2235,2235,웨이채널,8,2023,27812.0,442.25,4,186000.0,1.0054054054054054,0.7599430751991781,10.0,0,0.0789473684210526,12.0,12.0,4.0
2236,2236,유나YUNA,8,2022,26648.75,474.75,4,95200.0,1.074492099322799,0.644293153623365,8.0,0,0.1034482758620689,12.0,12.0,6.0
2237,2237,유나YUNA,9,2022,44025.0,327.3333333333333,3,98900.0,1.0388655462184877,0.7251905023410756,12.5,0,0.0987654320987654,12.0,15.0,4.0
2238,2238,유나YUNA,10,2022,16288.0,219.0,2,102000.0,1.031344792719919,0.6617700055241584,3.0,0,0.1388888888888889,12.0,12.0,6.0
2239,2239,유나YUNA,11,2022,12295.0,255.25,4,105000.0,1.0294117647058822,0.615793177485466,7.333333333333333,0,0.1325301204819277,12.0,9.0,6.0
2240,2240,유나YUNA,12,2022,10956.0,181.6,5,106000.0,1.0095238095238095,0.51720843857866,2.25,0,0.125,12.0,9.0,6.0
2241,2241,유나YUNA,1,2023,9921.333333333334,127.0,3,109000.0,1.028301886792453,0.4518760833889246,6.0,0,0.1818181818181818,12.0,9.0,8.0
2242,2242,유나YUNA,2,2023,11248.0,208.0,1,111000.0,1.018348623853211,0.5130042402367843,,1,0.0,12.0,9.0,2.0
2243,2243,유나YUNA,3,2023,206009.6666666666,3148.0,3,114000.0,1.027027027027027,0.6575014373331074,4.5,0,0.0586734693877551,12.0,15.0,4.0
2244,2244,유나YUNA,4,2023,9127.25,133.0,4,117000.0,1.0263157894736843,0.6462492987252119,6.333333333333333,0,0.1,12.0,9.0,4.0
2245,2245,유나YUNA,5,2023,8264.75,158.5,4,119000.0,1.017094017094017,0.5850554852590074,6.0,0,0.18,12.0,9.0,8.0
2246,2246,유나YUNA,6,2023,10062.5,138.5,2,121000.0,1.0168067226890756,0.7601750435737463,18.0,0,0.0681818181818181,12.0,9.0,4.0
2247,2247,유나YUNA,7,2023,,,0,122000.0,1.008264462809917,,,1,,12.0,0.0,0.0
2248,2248,유나YUNA,8,2023,4406.0,74.5,2,123000.0,1.0081967213114753,0.5853024707599119,4.0,0,0.1,12.0,6.0,4.0
2249,2249,유네영,8,2022,,,0,38100.0,0.9973821989528796,,,4,,9.0,0.0,0.0
2250,2250,유네영,9,2022,,,0,38100.0,1.0,,,5,,9.0,0.0,0.0
2251,2251,유네영,10,2022,,,0,38000.0,0.9973753280839897,,,6,,9.0,0.0,0.0
2252,2252,유네영,11,2022,1283.0,34.0,1,37900.0,0.9973684210526316,0.5216940939426422,,7,0.0,9.0,3.0,2.0
2253,2253,유네영,12,2022,,,0,37800.0,0.9973614775725592,,,8,,9.0,0.0,0.0
2254,2254,유네영,1,2023,,,0,37600.0,0.9947089947089948,,,9,,9.0,0.0,0.0
2255,2255,유네영,2,2023,9381.0,85.0,1,37400.0,0.9946808510638298,0.7145056240260601,,10,0.0,6.0,9.0,2.0
2256,2256,유네영,3,2023,,,0,37300.0,0.997326203208556,,,11,,6.0,0.0,0.0
2257,2257,유네영,4,2023,,,0,37200.0,0.9973190348525468,,,12,,6.0,0.0,0.0
2258,2258,유네영,5,2023,36406.0,389.0,1,37000.0,0.9946236559139784,0.8412286128316607,,13,0.0,6.0,15.0,2.0
